id_despesa,id_deputado,nome_deputado,sigla_partido,sigla_uf,ano,mes,tipo_despesa,cod_documento,tipo_documento,cod_tipo_documento,data_documento,num_documento,valor_documento,valor_glosa,valor_liquido,nome_fornecedor,cnpj_cpf_fornecedor,url_documento
94bc8526691a58b7d28d2c8b348d9ff0,73788,Ricardo Barros,PP,PR,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8110948.0,Nota Fiscal Eletrônica,4,2026-05-28,26540,250.0,0.0,250.0,AUTO POSTO BCA PEABIRU LTDA,29404899000351.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8110948
78d83515b240ab37ee1f2ab3f1f4e2f1,73788,Ricardo Barros,PP,PR,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8110939.0,Nota Fiscal Eletrônica,4,2026-05-06,159553,300.5,0.0,300.5,AUTO POSTO BOM SUCESSO LTDA,18272014000120.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8110939
15849c88839dc5245790304fc7055e42,73788,Ricardo Barros,PP,PR,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8110972.0,Nota Fiscal Eletrônica,4,2026-05-07,159574,100.0,0.0,100.0,AUTO POSTO BOM SUCESSO LTDA,18272014000120.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8110972
e0be97ce362b6c597073f3ab010491ff,73788,Ricardo Barros,PP,PR,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8110929.0,Nota Fiscal Eletrônica,4,2026-05-21,12767,250.0,0.0,250.0,AUTO POSTO RIO DE JANEIRO LTDA,48127299000176.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8110929
53a0cbf2939037a424e43793c4175cdb,73788,Ricardo Barros,PP,PR,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8110957.0,Nota Fiscal Eletrônica,4,2026-05-09,171027,279.9,0.0,279.9,I9 AUTO POSTO LTDA,59752347000133.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8110957
c5755f94694863626dd6247dd2dc1d73,73788,Ricardo Barros,PP,PR,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8110918.0,Nota Fiscal Eletrônica,4,2026-05-19,512933,150.17,0.0,150.17,M. L. GALINDO  GALINDO LTDA,2958397000154.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8110918
9907ac8447354d8797739a785490d6ba,73788,Ricardo Barros,PP,PR,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8110941.0,Nota Fiscal Eletrônica,4,2026-05-15,300567,100.0,0.0,100.0,NATURAL VEGAS COMERCIO DE COMBUSTIVEIS LTDA,14107439000122.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8110941
db70135fb5c19adf4bb84648b4611974,73788,Ricardo Barros,PP,PR,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8110964.0,Nota Fiscal Eletrônica,4,2026-05-09,1530165,246.54,0.0,246.54,POSTO DE COMBUSTIVEIS MEDIANEIRA LTDA,77771145000110.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8110964
4fdbe272fe983c3f93e3924ce65cc1cf,73788,Ricardo Barros,PP,PR,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8110977.0,Nota Fiscal Eletrônica,4,2026-05-09,104679,290.0,0.0,290.0,RENATO FURLAN FRANQUI,8170365000176.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8110977
97d580963a72fd87590d01c8c31100ea,73788,Ricardo Barros,PP,PR,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8110979.0,Nota Fiscal Eletrônica,4,2026-05-18,105205,324.61,0.0,324.61,RENATO FURLAN FRANQUI,8170365000176.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8110979
22970c9564d7e487f3865f8f028d9aa4,73788,Ricardo Barros,PP,PR,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8110981.0,Nota Fiscal Eletrônica,4,2026-05-22,105379,290.05,0.0,290.05,RENATO FURLAN FRANQUI,8170365000176.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8110981
65e15a4d4e6f25813481a33a718225bf,73788,Ricardo Barros,PP,PR,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8110989.0,Nota Fiscal Eletrônica,4,2026-05-27,105588,317.69,0.0,317.69,RENATO FURLAN FRANQUI,8170365000176.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8110989
f5752362f21b5641bc69d02c9b303883,73788,Ricardo Barros,PP,PR,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8110993.0,Nota Fiscal Eletrônica,4,2026-05-30,105782,313.95,0.0,313.95,RENATO FURLAN FRANQUI,8170365000176.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8110993
0f58c3a26c72361be0f0b372a69fbd23,73788,Ricardo Barros,PP,PR,2026,5,PASSAGEM AÉREA - SIGEPA,,Nota Fiscal,0,2026-05-20,JMCLUW,1516.17,0.0,1516.17,Azul Linhas Aéreas,,
8c3a972b24f2c8f6b01538465ea4deda,73788,Ricardo Barros,PP,PR,2026,5,PASSAGEM AÉREA - SIGEPA,,Nota Fiscal,0,2026-05-01,LHK89F,427.55,0.0,427.55,Azul Linhas Aéreas,,
fd7ca43b557aed672f5485f27af82d2a,73788,Ricardo Barros,PP,PR,2026,5,PASSAGEM AÉREA - SIGEPA,,Nota Fiscal,0,2026-05-11,VFBMJB,216.78,0.0,216.78,Azul Linhas Aéreas,,
4ffb9551d439880f2013ac2740bf8746,73788,Ricardo Barros,PP,PR,2026,5,PASSAGEM AÉREA - SIGEPA,,Nota Fiscal,0,2026-05-13,ZWGU3Q,1748.63,0.0,1748.63,Azul Linhas Aéreas,,
615a09b4384ca6449c6c8aa0d37d399b,73788,Ricardo Barros,PP,PR,2026,5,PASSAGEM AÉREA - SIGEPA,,Nota Fiscal,0,2026-05-04,1272300977203,-891.17,0.0,-891.17,Gol Linhas Aéreas,,
510b0cd533ee3aff8ab1541315bacc75,73788,Ricardo Barros,PP,PR,2026,5,PASSAGEM AÉREA - SIGEPA,,Nota Fiscal,0,2026-05-01,1272302908725,1195.94,0.0,1195.94,Gol Linhas Aéreas,,
adb3dd1e0b802fe3f86afa397d8dfe61,73788,Ricardo Barros,PP,PR,2026,5,PASSAGEM AÉREA - SIGEPA,,Nota Fiscal,0,2026-05-02,1272302917434,809.92,0.0,809.92,Gol Linhas Aéreas,,
e2fb7e407326aaf39e32c6921729d95b,73788,Ricardo Barros,PP,PR,2026,5,PASSAGEM AÉREA - SIGEPA,,Nota Fiscal,0,2026-05-05,1272303089655,1740.28,0.0,1740.28,Gol Linhas Aéreas,,
dbae21e63ea6cad2c2e39c8a21ddac9f,73788,Ricardo Barros,PP,PR,2026,5,PASSAGEM AÉREA - SIGEPA,,Nota Fiscal,0,2026-05-06,1272303165491,881.68,0.0,881.68,Gol Linhas Aéreas,,
cf802f38281b6b6985fc8bba40f557aa,73788,Ricardo Barros,PP,PR,2026,5,PASSAGEM AÉREA - SIGEPA,,Nota Fiscal,0,2026-05-06,1272303181903,712.58,0.0,712.58,Gol Linhas Aéreas,,
1f1243bf55ff35f0d707e0955d4b3296,73788,Ricardo Barros,PP,PR,2026,5,PASSAGEM AÉREA - SIGEPA,,Nota Fiscal,0,2026-05-08,1272303352729,1742.82,0.0,1742.82,Gol Linhas Aéreas,,
d47ea0ff4e59d6688669472024d848f4,73788,Ricardo Barros,PP,PR,2026,5,PASSAGEM AÉREA - SIGEPA,,Nota Fiscal,0,2026-05-30,1272304927416,1582.56,0.0,1582.56,Gol Linhas Aéreas,,
2295c2ec7f853498ba126703c86eba83,73788,Ricardo Barros,PP,PR,2026,5,PASSAGEM AÉREA - SIGEPA,,Nota Fiscal,0,2026-05-16,9572287077916,-2296.95,0.0,-2296.95,LATAM Airlines Brasil,,
5d622df48fffc8e39d6287cce296ae0c,73788,Ricardo Barros,PP,PR,2026,5,PASSAGEM AÉREA - SIGEPA,,Nota Fiscal,0,2026-05-16,9572287077916,-94.0,0.0,-94.0,LATAM Airlines Brasil,,
842b2b9804c5e88c41f8ecc426ebf5ce,73788,Ricardo Barros,PP,PR,2026,5,PASSAGEM AÉREA - SIGEPA,,Nota Fiscal,0,2026-05-16,9572287077916,94.0,0.0,94.0,LATAM Airlines Brasil,,
34a30fa236fb48dbd35ddc3e092a2bc0,73788,Ricardo Barros,PP,PR,2026,5,PASSAGEM AÉREA - SIGEPA,,Nota Fiscal,0,2026-05-16,9572287077916,2296.95,0.0,2296.95,LATAM Airlines Brasil,,
0c562799e61f37d534e2d06e1556688b,73788,Ricardo Barros,PP,PR,2026,5,PASSAGEM AÉREA - SIGEPA,,Nota Fiscal,0,2026-05-20,9572287583552,136.0,0.0,136.0,LATAM Airlines Brasil,,
6c146a9eac9f996ccab15fa925298021,73788,Ricardo Barros,PP,PR,2026,5,PASSAGEM AÉREA - SIGEPA,,Nota Fiscal,0,2026-05-20,9572287583552,1769.96,0.0,1769.96,LATAM Airlines Brasil,,
9be82b89557ad66e0f8a6560cdb3e0e3,73801,Renildo Calheiros,PCdoB,PE,2026,5,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,8101698.0,Nota Fiscal,0,2026-05-08,410372479,129.99,0.0,129.99,Companhia Energética de Pernambuco,10835932000108.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/652/2026/8101698.pdf
64a2fb66e3c7d461867d6e7e4837fa05,73801,Renildo Calheiros,PCdoB,PE,2026,5,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,8101711.0,Nota Fiscal,0,2026-05-08,410387531,477.16,0.0,477.16,Companhia Energética de Pernambuco,10835932000108.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/652/2026/8101711.pdf
ee793af682a49f2226fb8f94cca6ea1c,73801,Renildo Calheiros,PCdoB,PE,2026,5,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,8093078.0,Nota Fiscal Eletrônica,4,2026-05-04,783811,307.2,0.0,307.2,Kalunga SA,43283811017044.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8093078
f758c26331f109b6fd9218cd2aec6376,73801,Renildo Calheiros,PCdoB,PE,2026,5,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,8117765.0,Nota Fiscal,0,2026-05-20,6636104,493.12,9.57,483.55,NEXTEL TELECOMUNICAÇÕES LTDA,66970229000914.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/652/2026/8117765.pdf
8fc8968f891d773b839c838e155ca798,73801,Renildo Calheiros,PCdoB,PE,2026,5,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,8109669.0,Recibos/Outros,1,2026-05-25,3948,8800.0,0.0,8800.0,NUNES E REGO BARROS ADVOGADOS ASSOCIADOS,18851046000180.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/652/2026/8109669.pdf
1676ee1caa56b742d9b3f8563405939d,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8098589.0,Nota Fiscal Eletrônica,4,2026-05-07,582902,251.08,0.0,251.08,031 - 302 NORTE - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597003112.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8098589
a0e3460d9be03a045656a6e3a0e4886e,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8097044.0,Nota Fiscal Eletrônica,4,2026-05-04,141447,276.23,0.0,276.23,247 COMERCIO LTDA,191498001431.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8097044
389e563259fa4d79c6ac6c36b15779a3,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8098628.0,Nota Fiscal Eletrônica,4,2026-05-08,142370,270.93,0.0,270.93,247 COMERCIO LTDA,191498001431.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8098628
dd24af733e4a55ff10c2251da65e156f,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8100158.0,Nota Fiscal Eletrônica,4,2026-05-09,142587,200.0,0.0,200.0,247 COMERCIO LTDA,191498001431.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8100158
c850a9bbef6334be14060565fd9fdbc1,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8100160.0,Nota Fiscal Eletrônica,4,2026-05-11,142932,200.0,0.0,200.0,247 COMERCIO LTDA,191498001431.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8100160
0e6fd703fd5dadece9fc25ce5d5adce7,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8100165.0,Nota Fiscal Eletrônica,4,2026-05-13,143437,200.0,0.0,200.0,247 COMERCIO LTDA,191498001431.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8100165
edf3676f783dec50f50e2a5491ccfbc0,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8101103.0,Nota Fiscal Eletrônica,4,2026-05-17,234512,200.0,0.0,200.0,AUTO POSTO ESPERANCA 2023 LTDA,52308402000151.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8101103
3fb7ff58c002696c2576c51e05c0dceb,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8097011.0,Nota Fiscal Eletrônica,4,2026-05-06,7032,150.0,0.0,150.0,AUTO POSTO GLOBO LTDA,41043647000188.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8097011
490256ade8f29f6c027d720cb53b3f54,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8098225.0,Nota Fiscal Eletrônica,4,2026-05-07,406204,229.32,0.0,229.32,BELIZE COMPANY AUTO POSTO LTDA.,29032820000147.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8098225
32168daae3b30e0d9c6eedf83dac5789,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8100138.0,Nota Fiscal Eletrônica,4,2026-05-17,164361,200.0,0.0,200.0,DRA4 DERIVADOS DE PETROLEO LTDA,19257042000130.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8100138
4da6ce4c5490f204d1cfb8dbf79fb96e,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8111011.0,Nota Fiscal Eletrônica,4,2026-05-26,205246,248.7,0.0,248.7,ECO POSTO VITORIA COMERCIO DE COMBUSTIVEIS LTDA,39886541000102.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8111011
f34a3dd46bd8645a2c275b9e4d0d5c86,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8114634.0,Nota Fiscal Eletrônica,4,2026-05-06,148820,100.0,0.0,100.0,ECO POSTO VITORIA COMERCIO DE COMBUSTIVEIS LTDA,39886541000285.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8114634
bd2ee73b4b5bf34f682a1311c5d14d0e,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8101111.0,Nota Fiscal Eletrônica,4,2026-05-15,7100,100.0,0.0,100.0,GREEN COMERCIO DE COMBUSTIVEIS LTDA,34805138000180.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8101111
15e785d165d52b8140cc5f82993fefb8,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8106370.0,Nota Fiscal Eletrônica,4,2026-05-18,8338,150.0,0.0,150.0,GREEN COMERCIO DE COMBUSTIVEIS LTDA,34805138000180.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8106370
c332acb2716f5773fcaa4c897029eb4e,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8111069.0,Nota Fiscal Eletrônica,4,2026-05-31,176974,100.0,0.0,100.0,IGUEP INCORPORADORA GUEDES PEREIRA LTDA,11694577000671.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8111069
3226e22b2f53f457e872e939fa103eb5,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8097033.0,Nota Fiscal Eletrônica,4,2026-05-09,1019242,230.03,0.0,230.03,J A D ARAUJO E CIA LTDA - POSTO CRUZEIRO VI,8072308000820.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8097033
708eb6f3f53e4f4a4fee5390ecc67866,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8092999.0,Nota Fiscal Eletrônica,4,2026-05-05,10937,100.0,0.0,100.0,P.G - COMERCIO DE COMBUSTIVEIS LTDA,10568817000114.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8092999
e232e5002d91601c4b5ceb4809cba0fb,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8098615.0,Nota Fiscal Eletrônica,4,2026-05-08,11121,200.0,0.0,200.0,P.G - COMERCIO DE COMBUSTIVEIS LTDA,10568817000114.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8098615
700dec67ff58110928fb71baa644e787,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8098596.0,Nota Fiscal Eletrônica,4,2026-05-11,11262,200.0,0.0,200.0,P.G - COMERCIO DE COMBUSTIVEIS LTDA,10568817000114.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8098596
ed42ed13c5810ace8a588365e870c813,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8100166.0,Nota Fiscal Eletrônica,4,2026-05-15,11472,200.0,0.0,200.0,P.G - COMERCIO DE COMBUSTIVEIS LTDA,10568817000114.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8100166
71c0012f459b0b466baecf2a08321d7f,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8104066.0,Nota Fiscal Eletrônica,4,2026-05-23,11895,200.0,0.0,200.0,P.G - COMERCIO DE COMBUSTIVEIS LTDA,10568817000114.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8104066
d530df4063e66e9cd64693c362bb5ad5,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8104071.0,Nota Fiscal Eletrônica,4,2026-05-24,11903,200.0,0.0,200.0,P.G - COMERCIO DE COMBUSTIVEIS LTDA,10568817000114.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8104071
41a34b3f5c66e39b22dabe5db943575e,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8111094.0,Nota Fiscal Eletrônica,4,2026-05-28,12090,207.58,0.0,207.58,P.G - COMERCIO DE COMBUSTIVEIS LTDA,10568817000114.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8111094
c7b573bf84768af3db64caf1cbf903ed,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8111100.0,Nota Fiscal Eletrônica,4,2026-05-29,12143,200.0,0.0,200.0,P.G - COMERCIO DE COMBUSTIVEIS LTDA,10568817000114.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8111100
7d56eb04759a651e1a13f449156f6ef2,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8105516.0,Nota Fiscal Eletrônica,4,2026-05-09,273152,226.19,0.0,226.19,PESQUEIRA COMBUSTIVEIS LTDA,10530701000196.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8105516
888b2d86df7e933bc529b5b0372d0d24,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8097027.0,Nota Fiscal Eletrônica,4,2026-05-08,350946,235.7,0.0,235.7,POSTO CAPRI COMERCIO DE PETROLEO LTDA,7733200000283.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8097027
9bb2aecf481d86b8f6f54b8aafc4c513,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8111035.0,Nota Fiscal Eletrônica,4,2026-05-06,91530,150.0,0.0,150.0,POSTO LEAO DA ILHA FILIAL,672715000352.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8111035
a08cd857de333959ce71ccc1d17b5faf,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8093047.0,Nota Fiscal Eletrônica,4,2026-05-04,137841,100.0,0.0,100.0,POSTO PARAISO DO NORTE LTDA,11450673000160.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8093047
36cc67e8454e81c8fd41b299aed0602c,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8105544.0,Nota Fiscal Eletrônica,4,2026-05-25,69561,200.0,0.0,200.0,POSTO PETROSHOP LTDA,13556448000138.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8105544
c3e0781fdba5edc70c8f39ae18f1636b,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8097017.0,Nota Fiscal Eletrônica,4,2026-05-07,161467,150.0,0.0,150.0,SV COMERCIO DE PETROLEO EIRELI,10821115000109.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8097017
2081cbb362faaf4fcee85855d7aeb334,73801,Renildo Calheiros,PCdoB,PE,2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8111002.0,Nota Fiscal Eletrônica,4,2026-05-23,51708,239.01,0.0,239.01,VILA ESPERANCA COMERCIO DE COMBUSTIVEIS LTDA,9533651000111.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8111002
8dbf6e84476c1e8067d23447a9a8985c,73801,Renildo Calheiros,PCdoB,PE,2026,5,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,8109700.0,Nota Fiscal,0,2026-05-21,84,6000.0,0.0,6000.0,MATURI PROMO LTDA,17953345000162.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/652/2026/8109700.pdf
f6de4b910b026c346688756856b2c794,73801,Renildo Calheiros,PCdoB,PE,2026,5,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,8105366.0,Nota Fiscal,0,2026-05-25,172,22500.0,0.0,22500.0,STAMPA DIGITAL & MIDIA EXTERIOR LTDA,19840709000204.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/652/2026/8105366.pdf
929e3b1a11347e16c98515d8981d4fc6,73801,Renildo Calheiros,PCdoB,PE,2026,5,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,8105355.0,Nota Fiscal,0,2026-05-25,173,22500.0,0.0,22500.0,STAMPA DIGITAL & MIDIA EXTERIOR LTDA,19840709000204.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/652/2026/8105355.pdf
c4760126e94e1a43d9c107b841a979cb,73801,Renildo Calheiros,PCdoB,PE,2026,5,TELEFONIA,8111198.0,Nota Fiscal,0,2026-05-24,00000966731461,418.47,0.0,418.47,TELEFONICA BRASIL S/A - VIVO,2558157000162.0,
60ef1bf2a28307aea0b4f437f3ce2fcd,73801,Renildo Calheiros,PCdoB,PE,2026,5,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",8117419.0,Nota Fiscal,0,2026-05-30,2600000000727,150.0,0.0,150.0,IRACEMA LOURENÇO SANTOS RODRIGUES - ME,24147290000169.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/652/2026/8117419.pdf
475d63d120b6b49de31aead6566161e0,73801,Renildo Calheiros,PCdoB,PE,2026,5,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,8110282.0,Nota Fiscal,0,2026-06-02,32,14900.0,0.0,14900.0,LLAE LOCAÇÕES LTDA,4803760000198.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/652/2026/8110282.pdf
341ef34240bfffcc6a894752e977fda2,73801,Renildo Calheiros,PCdoB,PE,2026,5,PASSAGEM AÉREA - SIGEPA,,Nota Fiscal,0,2026-05-07,EIDENC,-1440.31,0.0,-1440.31,Azul Linhas Aéreas,,
af9b182df331dd48cea85b37280b061e,73801,Renildo Calheiros,PCdoB,PE,2026,5,PASSAGEM AÉREA - SIGEPA,,Nota Fiscal,0,2026-05-04,JJWM3M,2193.57,0.0,2193.57,Azul Linhas Aéreas,,
17aa0b201bda509e8defccf7c319b181,73801,Renildo Calheiros,PCdoB,PE,2026,5,PASSAGEM AÉREA - SIGEPA,,Nota Fiscal,0,2026-05-07,MQPZPH,-469.27,0.0,-469.27,Azul Linhas Aéreas,,
4b70d0ac1c8b8cadd752076ac584d8b6,73808,Sérgio Brito,PSD,BA,2026,5,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,8101973.0,Nota Fiscal,0,2026-05-18,00002712,500.0,0.0,500.0,D R ALUGUEL DE MAQUINAS E EQUIPAMENTOS LTDA,9072621000155.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/169/2026/8101973.pdf
e787e94d70c1e97f7c11659a8e238a2c,73808,Sérgio Brito,PSD,BA,2026,5,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,8100650.0,Recibos/Outros,1,2026-05-18,S/N,5500.0,0.0,5500.0,PATRIMONIAL SCG LTDA,8165988000150.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/169/2026/8100650.pdf
